# Single SKU Max Power Table
#   OFDM 6 ~ 54              | |                       HT20 MCS 0 ~ 15                       | |                   HT40 MCS 0 ~ 15                             | |               VHT80 MCS 0 ~ 9             |
ch136 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch140 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch149 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch151 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch153 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch155 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch157 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch159 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch161 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch165 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch169 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5
ch173 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 21 21 21 21 19 19 17 17 15.5 15.5

